Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Cl,Cd,peak_LD_2d,aoa_2d,peak_LD_3d,aoa_3d
fx76mp120,0.075727,0.467,0.121121,0.339,500000.0,0.9499,0.04403990548065823,146.55935613682095,5.0,21.569074448108978,0.0
goe228,0.067631,0.494,0.179138,0.293,500000.0,0.8968,0.04165774145384545,91.5878616796048,4.0,21.527811367152644,0.0
fx73cl3152,0.080074,0.435,0.152171,0.222,500000.0,0.8476,0.039403767282012156,98.32347140039448,6.0,21.51063358824906,0.0
goe226,0.078588,0.496,0.139299,0.201,500000.0,0.9611,0.044691417263713396,108.83444691907944,5.0,21.505247737586348,0.0
gw19,0.067968,0.54,0.161973,0.385,500000.0,0.9007,0.04197026285144779,127.17375630857967,8.0,21.460432668434663,0.0
ist-mt1-24,0.048608,0.574,0.24,0.26,500000.0,0.729,0.03402152049687057,97.7626050420168,10.0,21.42761373839997,0.0
th25816,0.039948,0.529,0.257474,0.47,500000.0,0.4924,0.022999611998820804,35.37356321839081,2.0,21.40905681475172,2.0
cap21c,0.005829,0.238,0.155704,0.157,500000.0,0.761,0.03556705171725212,72.79733009708737,10.0,21.396206974076236,6.0
ah94w301,-0.013305,0.084,0.301037,0.308,500000.0,0.6233,0.029158742435055732,76.42351660315731,10.0,21.376093341071027,3.0
goe421,0.079132,0.492,0.190234,0.292,500000.0,0.8966,0.04194430952561293,89.78354978354977,4.0,21.375962797825984,0.0
fx78pk188,0.023692,0.5,0.18814,0.435,500000.0,0.6858,0.03213270914096162,89.20564872021183,7.0,21.342738235717785,4.0
goe217,0.059313,0.593,0.190489,0.29,500000.0,0.8836,0.04150766030537799,100.84395871281119,7.0,21.28763687230801,0.0
goe222,0.070074,0.501,0.185931,0.291,500000.0,0.9448,0.04453804443584678,97.45689655172416,2.0,21.213324742196598,0.0
goe518,0.066591,0.302,0.180029,0.297,500000.0,0.5429,0.025597504277748685,41.1690046760187,2.0,21.20909890703409,1.0
s1221-4deg-flap,0.056034,0.528,0.121469,0.218,500000.0,0.9172,0.0432635353743352,103.63057324840764,8.0,21.200301641185373,0.0
fx049915,0.055408,0.37,0.147185,0.37,500000.0,0.6534,0.030847827796690375,97.49999999999999,11.0,21.18139417486318,2.0
s4096,0.022059,0.388,0.124762,0.355,500000.0,0.6125,0.028938934498663263,59.03685503685504,8.0,21.165257484801053,3.0
ui1720,0.046218,0.212,0.138178,0.179,500000.0,0.612,0.028936006824802553,54.822175732217566,5.0,21.150119424060374,1.0
fx69pr281,0.0554,0.5,0.281336,0.222,500000.0,0.5618,0.02659937933668406,48.58766233766234,4.0,21.120793567735753,0.0
la5055,0.058749,0.4,0.159306,0.35,500000.0,0.6747,0.03197718294546764,113.68552412645592,8.0,21.099419581474738,2.0
fx75193,0.036567,0.691,0.192731,0.402,500000.0,0.7394,0.03506340577492607,91.01123595505616,6.0,21.087512284067593,2.0
miley,0.052003,0.35,0.128637,0.332,500000.0,0.7115,0.03376749763294874,118.67012089810018,9.0,21.07055748501043,3.0
fx75vg166,0.024001,0.403,0.16726,0.435,500000.0,0.8012,0.03806881653003942,82.68434134217067,7.0,21.046096859033888,5.0
naca16021,-0.0,0.15,0.21,0.5,500000.0,0.5692,0.027052798485087192,38.15013404825738,4.0,21.040337113876426,4.0
e421,0.086223,0.375,0.145358,0.254,500000.0,0.9041,0.042980057124481594,91.29821958456972,3.0,21.03533732822848,0.0
e593,0.04669,0.325,0.112974,0.284,500000.0,0.3047,0.014506771188348854,27.62466001813237,0.0,21.00398469403864,0.0
glennmartin4,0.057265,0.399,0.15493,0.301,500000.0,0.3969,0.0189492037917267,30.41379310344827,1.0,20.945471079544152,1.0
goe227,0.076664,0.5,0.146015,0.25,500000.0,0.9854,0.04722271628736035,128.22055137844612,5.0,20.867075794700792,0.0
ist-mt1-21,0.056943,0.546,0.210005,0.282,500000.0,0.8397,0.04029459484194539,106.31810676940012,10.0,20.839023280757722,0.0
lnv109a,0.059816,0.315,0.12987,0.235,500000.0,0.7459,0.0358349477608869,109.90006662225183,11.0,20.814876164383147,3.0
goe15k,0.033054,0.5,0.150004,0.5,500000.0,0.8372,0.040237602533668454,91.47134302822924,4.0,20.806408614913884,2.0
fx72ls160,0.082744,0.435,0.160116,0.371,500000.0,0.9041,0.04350005712448159,118.05194805194805,9.0,20.783880752450266,0.0
fx73cl2152,0.066228,0.435,0.152172,0.222,500000.0,0.9282,0.04476371181005276,103.27124563445867,8.0,20.73554588007938,0.0
fx72150a,0.083199,0.467,0.150116,0.371,500000.0,1.0044,0.04876849125430641,121.97089947089948,8.0,20.59526497882602,0.0
ua2-180,0.069695,0.366,0.181252,0.315,500000.0,0.8149,0.03959794150847991,102.26340172071475,9.0,20.579352586434045,2.0
naca001066,-0.0,0.025,0.1,0.6,500000.0,0.5436,0.02642598552291775,43.16770186335403,6.0,20.57066138663274,3.0
ua2-180sm,0.069832,0.341,0.181696,0.341,500000.0,0.6119,0.029781423536923722,99.40123456790124,10.0,20.54636506013058,0.0
goe229,0.058166,0.502,0.194237,0.304,500000.0,0.6725,0.03284619240745976,47.689287717330345,2.0,20.474214839199057,0.0
raf19,0.099167,0.4,0.105145,0.15,500000.0,0.9513,0.04651958066393562,80.82191780821918,6.0,20.44945346503299,1.0
ua79sf18,0.037183,0.669,0.187703,0.428,500000.0,0.8561,0.041946071835103474,59.04137931034482,5.0,20.409539261875633,5.0
stf86361,0.041363,0.721,0.146848,0.473,500000.0,0.9873,0.04852307709132528,82.13810316139767,3.0,20.347019587026658,3.0
goe441,0.075656,0.4,0.159932,0.295,500000.0,0.9457,0.0465317607130053,100.96670934699104,6.0,20.323752755302113,0.0
e862,-0.0,0.081,0.32374,0.285,500000.0,0.5984,0.029689555166823575,55.668724279835395,10.0,20.155236299015982,5.0
goe482,0.085414,0.4,0.16554,0.295,500000.0,0.9861,0.049094396705998924,98.82397572078906,3.0,20.085795246761975,0.0
goe242,0.072973,0.5,0.161987,0.301,500000.0,1.0346,0.052114470373065026,115.81284153005464,6.0,19.852451585783076,0.0
goe388,0.052965,0.4,0.101984,0.298,500000.0,0.6171,0.03112074763346765,36.60142348754448,1.0,19.82921513544754,1.0
n2h15,0.045395,0.4,0.147202,0.4,500000.0,0.8786,0.044487704022182065,102.48505550811272,6.0,19.74927722864548,3.0
s1210,0.07237,0.511,0.12009,0.215,500000.0,1.0742,0.05440171446296872,120.74720670391062,6.0,19.745701226589258,0.0
dbln526,0.037212,0.501,0.259903,0.501,500000.0,0.538,0.02741916314077425,47.70814682184423,6.0,19.621313649793915,1.0
ah81k144wfKlappe,0.010341,0.565,0.220242,0.171,500000.0,0.6236,0.031802750691423354,72.50485436893204,12.0,19.608366774644246,5.0
fx057816,0.049087,0.371,0.161864,0.371,500000.0,0.539,0.027489494875764832,102.98540145985402,9.0,19.60749014981686,1.0
goe331,0.065381,0.398,0.106441,0.3,500000.0,1.0508,0.053689601628793535,94.23269093504639,6.0,19.571760045179023,3.0
hs1430,0.028503,0.442,0.301449,0.341,500000.0,0.4335,0.022527354118694335,28.67482993197279,9.0,19.243271878087974,2.0
goe241,0.080257,0.501,0.189205,0.293,500000.0,1.0852,0.056671237057142596,92.78544542032623,4.0,19.149043789281922,0.0
ist-mt1-15,0.085297,0.529,0.150009,0.293,500000.0,1.1101,0.05800826808763297,130.51857042747022,7.0,19.136927141540827,0.0
goe243,0.081587,0.593,0.190622,0.292,500000.0,1.1181,0.058585805112004466,96.89041095890411,3.0,19.084827764377636,0.0
fx77w258,0.047414,0.277,0.261328,0.31,500000.0,0.5561,0.02916075814326527,73.39672711189739,11.0,19.070148905865548,1.0
goe652,0.091369,0.5,0.170599,0.2,500000.0,1.1266,0.05914031531352122,111.36817832436587,3.0,19.049610980725124,0.0
e423,0.099212,0.448,0.125212,0.24,500000.0,1.1168,0.058907004171531316,116.54671717171718,8.0,18.958696265523702,0.0
e863,-0.0,0.082,0.3573,0.285,500000.0,0.6778,0.03582419397785553,43.83572895277207,11.0,18.920174461398272,6.0
ist-mt1-18,0.082262,0.478,0.180013,0.26,500000.0,1.1138,0.05909640816019428,117.472049689441,7.0,18.847169137264505,0.0
mi-strut1,-0.0,0.823,0.32956,0.297,500000.0,0.504,0.02695244753516021,31.136690647482013,9.0,18.699600447882077,7.0
n5h20,0.042376,0.399,0.199003,0.401,500000.0,0.9097,0.04906042919986241,77.22253206915784,8.0,18.542438678921123,3.0
fx72150b,0.097255,0.467,0.15011,0.371,500000.0,1.1553,0.06241281921357017,114.89398280802293,8.0,18.510620326998588,0.0
fx77w270s,0.046259,0.253,0.271344,0.337,500000.0,0.655,0.03544622340235304,59.96405750798722,11.0,18.47869637803273,3.0
e420,0.104514,0.405,0.143424,0.237,500000.0,1.14,0.062237709186406386,106.4913406029506,5.0,18.316869545850707,0.0
goe13k,0.05335,0.6,0.148014,0.5,500000.0,0.3458,0.01900796999747368,23.799036476256024,0.0,18.192368782461237,0.0
goe571,0.095271,0.302,0.249566,0.302,500000.0,0.7319,0.04031017400827118,52.351966873706,6.0,18.15670653889568,3.0
goe523,0.093505,0.5,0.165046,0.295,500000.0,1.2074,0.0667425706273706,100.62160062160062,1.0,18.090403001421926,0.0
goe525,0.093505,0.5,0.165046,0.295,500000.0,1.2074,0.0667425706273706,100.62160062160062,1.0,18.090403001421926,0.0
goe440,0.096968,0.4,0.152532,0.3,500000.0,1.159,0.06407348496739394,90.8751793400287,1.0,18.088605615720734,0.0
goe234,0.08931,0.499,0.143023,0.201,500000.0,1.186,0.06566451913724414,109.6875,5.0,18.061504379879253,1.0
s1223rtl,0.08475,0.528,0.135132,0.199,500000.0,1.116,0.06195011265963757,83.33173996175908,6.0,18.014495084641048,0.0
ch10sm,0.101937,0.493,0.128374,0.306,500000.0,1.2374,0.06894917301469577,134.34606011372867,4.0,17.946553176732976,0.0
n6h20,0.05818,0.399,0.19949,0.401,500000.0,0.4615,0.02583580655960796,61.09154929577464,7.0,17.862805983441415,0.0
s1223,0.086924,0.49,0.121406,0.199,500000.0,1.1885,0.06676682114452161,96.09000584453536,4.0,17.800757616232858,0.0
jn153,0.083501,0.38,0.175702,0.282,500000.0,0.8485,0.047810931618266356,92.85384970032271,11.0,17.746987378840934,0.0
e864,0.00052,0.11,0.38826,0.327,500000.0,0.6219,0.035063459698774974,35.17733763242745,8.0,17.736412930801794,6.0
fx77w270,0.047386,0.277,0.271362,0.338,500000.0,0.7311,0.04148634460935476,74.40062475595471,12.0,17.622666129884678,2.0
fx2,0.037236,0.692,0.204475,0.435,500000.0,0.9912,0.05635203318876965,50.67484662576687,8.0,17.58942746004656,8.0
fx74modsm,0.097277,0.416,0.130827,0.271,500000.0,1.2089,0.06885829983525048,117.86885245901638,4.0,17.55634401215829,0.0
goe244,0.096342,0.5,0.177505,0.202,500000.0,1.2196,0.06972139000901417,86.99001426533523,0.0,17.49247970877115,0.0
goe561,0.096308,0.302,0.249633,0.302,500000.0,0.7867,0.045716588072400234,41.83198707592892,7.0,17.208195824984195,4.0
l1003,0.069729,0.301,0.176846,0.299,500000.0,1.1547,0.06915091597801126,68.0032119914347,8.0,16.698260372533223,7.0
r1145msf,0.01493,0.756,0.105479,0.696,500000.0,0.3326,0.020042625664110213,20.91823899371069,5.0,16.594632139220053,5.0
goe481,0.088094,0.394,0.136222,0.102,500000.0,0.9886,0.06063926921548338,62.27880880448857,9.0,16.302966918796162,3.0
fx77w343,0.051734,0.252,0.343978,0.337,500000.0,0.7554,0.04639904740855907,42.95921696574225,7.0,16.280506652398515,2.0
m27,0.081645,0.3,0.1195,0.3,500000.0,0.5082,0.03316164891404726,21.63473818646232,0.0,15.324931559260511,0.0
goe531,0.145948,0.493,0.138234,0.2,500000.0,1.3098,0.08593527223906333,60.387275242047025,2.0,15.241704202161221,2.0
r1145msm,-0.024754,0.559,0.188894,0.373,500000.0,0.7523,0.05336401928764873,24.00728597449909,12.0,14.097513831273991,11.0
e664ex,0.070659,0.798,0.166479,0.442,500000.0,1.6629,0.11851318669863223,125.00334448160535,2.0,14.031349981572909,0.0
s9104,0.146741,0.484,0.121431,0.165,500000.0,1.2305,0.0950314855935217,59.38385883714204,4.0,12.948340145530494,3.0
goe570,0.091104,0.397,0.337305,0.303,500000.0,0.4414,0.035886185368510265,21.40892743812143,7.0,12.299997769819349,3.0
s9104BTE,0.140432,0.485,0.120781,0.163,500000.0,0.9524,0.08135799986197807,20.097066891749314,1.0,11.706285818428725,1.0
ah93w480b,0.03574,0.445,0.478445,0.421,500000.0,0.8821,0.08275847681725422,25.094108645753632,7.0,10.658726863084217,2.0
griffith30SymSuction,-0.0,0.815,0.305704,0.493,500000.0,0.7394,0.07028340577492606,14.844408753262396,9.0,10.520264233748678,9.0
fx79w660a,0.022563,0.171,0.663887,0.467,500000.0,0.5475,0.12821533856710352,4.6798871698435764,13.0,4.2701599209478145,13.0
